    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.500409658,       3.931490207,     -0.1686811691,     0.04863938852
      -1.497529151,       3.938193385,     -0.1704854184,     0.04923951304
      -1.498348545,       3.936668941,     -0.1720193402,     0.04968057425
      -1.505351389,       3.922707749,     -0.1732978339,     0.05013389737
      -1.513600535,       3.911236857,     -0.1743122161,      0.0506608571
       -1.51760548,       3.905299737,     -0.1750855168,     0.05133086639
      -1.517922005,       3.906510856,     -0.1755849072,     0.05200401107
      -1.509891059,       3.921874002,     -0.1758522199,     0.05289126791
      -1.518573952,       3.907741507,     -0.1758347445,      0.0535557926
      -1.524925612,       3.898486187,     -0.1755720825,     0.05431993225
      -1.527512452,       3.895068803,     -0.1750532601,       0.054978394
      -1.528735526,       3.894369503,     -0.1743040011,     0.05559812404
      -1.534038217,        3.88599547,     -0.1732960089,      0.0562049751
       -1.53743347,       3.880472135,     -0.1720660942,     0.05684498684
      -1.542723154,        3.87288146,     -0.1705832278,     0.05735424402
      -1.544477666,        3.87149566,     -0.1688772903,      0.0578745317
       -1.54248046,       3.877262825,     -0.1669404374,     0.05839662712
      -1.542816773,       3.878661198,     -0.1647746716,     0.05879933807
      -1.547676676,       3.871758451,     -0.1623927063,     0.05899358849
      -1.549734076,       3.869913971,      -0.159806388,     0.05913354308
      -1.556393604,       3.860155893,     -0.1570102415,     0.05918360889
        -1.5595709,        3.85481001,      -0.154021654,     0.05921188455
      -1.562022455,       3.853353716,     -0.1508294805,      0.0591565287
      -1.561124308,       3.856860508,     -0.1474587716,     0.05918844508
      -1.569727514,       3.842497004,     -0.1439122741,     0.05910092639
      -1.569799018,       3.842615588,     -0.1401909719,     0.05904053994
      -1.573012075,       3.839879164,     -0.1362997964,     0.05884996057
      -1.573130866,       3.841718039,     -0.1322513606,     0.05874900116
      -1.581898366,       3.827193464,     -0.1280357941,     0.05850791262
      -1.582420154,       3.827401382,     -0.1236855357,     0.05836383442
       -1.58414221,       3.826371161,     -0.1191931633,     0.05822902406
      -1.584070558,       3.828188905,     -0.1145442665,     0.05812743782
      -1.592526654,       3.813447527,     -0.1097289773,      0.0577572562
      -1.592513695,       3.814086724,     -0.1047912687,     0.05731882142
       -1.58023868,       3.832140035,    -0.09972356283,     0.05691004048
      -1.579208324,       3.835425785,    -0.09451788573,     0.05632919155
      -1.592614387,       3.814106687,    -0.08916814722,     0.05566978284
      -1.600249753,        3.80715461,    -0.08370790949,     0.05509041311
      -1.605245258,       3.799327945,    -0.07812526309,      0.0542746166
      -1.605357347,       3.801464286,    -0.07244318704,       0.053412333
      -1.615551142,       3.783056227,    -0.06666354773,     0.05270417468
