    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.603488877,       3.796145043,    -0.08807912296,      0.1410130119
      -1.592983076,       3.817714293,     -0.0822406087,      0.1395307188
      -1.610897409,       3.783874514,    -0.07628848446,      0.1379166772
      -1.601100506,       3.803104065,    -0.07022700117,      0.1362713976
      -1.603356872,       3.801684807,    -0.06404659074,      0.1346402057
      -1.613897515,       3.779530303,    -0.05776331525,      0.1329410402
      -1.611931846,       3.777709057,    -0.05139210897,       0.130989945
      -1.607229834,       3.794181303,    -0.04493460802,        0.12884832
      -1.620753737,       3.775974596,    -0.03836791123,      0.1266272113
      -1.644835905,       3.730086111,    -0.03169936557,      0.1241265947
      -1.634914297,       3.755430614,    -0.02498994683,      0.1216830437
      -1.622572484,       3.780762177,     -0.0181947139,      0.1189283373
      -1.634774211,       3.758011522,    -0.01136758058,      0.1161683762
      -1.621582073,       3.786631884,   -0.004485192536,      0.1132811881
      -1.639235029,       3.755027534,    0.002460358483,      0.1104203577
      -1.655408274,       3.720664568,    0.009463326552,       0.107582779
      -1.660221229,       3.713003658,     0.01651747919,      0.1045492742
      -1.641825573,       3.756483503,     0.02359654392,      0.1012484643
      -1.610511355,       3.816676059,     0.03070901133,     0.09779267866
      -1.614670571,       3.806335576,     0.03781236319,     0.09451416258
      -1.625515249,       3.790406089,     0.04497561931,      0.0910333228
      -1.638319728,       3.769827611,     0.05211471087,     0.08757829335
      -1.641661215,       3.762238001,     0.05928679439,     0.08394850503
      -1.642760471,       3.761449527,     0.06642917422,     0.08040133289
      -1.647896732,       3.755814391,     0.07358754107,     0.07667940241
      -1.653927076,       3.740824991,     0.08075995303,     0.07295489512
      -1.642012554,       3.766473588,     0.08793842815,     0.06920697017
      -1.646558591,       3.758610933,     0.09512431283,     0.06533042808
      -1.659841965,       3.734765487,      0.1023353914,     0.06157459518
      -1.647532338,       3.751000766,      0.1095918396,     0.05778621676
      -1.656699434,       3.741899614,      0.1167908376,     0.05440315018
      -1.652388834,       3.743965608,      0.1239947458,     0.05081459939
      -1.659695451,       3.734810312,      0.1312034318,     0.04739386814
      -1.653089028,       3.748932442,      0.1383808307,     0.04416011022
      -1.663021377,       3.729562166,      0.1455561579,     0.04074993462
      -1.668113875,         3.7200946,      0.1527125857,     0.03743985209
      -1.665791932,       3.724043994,      0.1598263023,     0.03395496014
       -1.66898799,       3.715732468,      0.1669553095,     0.03057338859
       -1.65994169,       3.733503955,      0.1740686312,     0.02763275122
      -1.665764721,       3.726890879,      0.1811460215,     0.02501537757
      -1.677061592,       3.706168952,      0.1881940779,     0.02273465198
      -1.668765557,       3.725849942,      0.1952042404,     0.02120652597
      -1.668280096,       3.728106453,      0.2022219187,     0.01945193636
      -1.678032339,       3.710407718,      0.2092017211,     0.01771953833
      -1.685711464,        3.69696823,      0.2161266993,     0.01651230267
      -1.674754046,       3.720426989,      0.2229519994,     0.01586907967
      -1.693517343,       3.683712502,      0.2297399374,     0.01519374637
       -1.69498728,       3.678096173,      0.2364668704,     0.01470342747
      -1.689029812,       3.692074125,      0.2431187174,      0.0142892212
      -1.656066754,          3.750484,      0.2496832814,     0.01381522594
      -1.681040712,       3.716784023,      0.2561808716,     0.01357812579
      -1.679099212,       3.719099484,      0.2625161242,     0.01319075985
      -1.683464825,       3.716778697,      0.2687146255,     0.01291113519
      -1.697109522,       3.695212967,      0.2747775856,     0.01282388743
      -1.700756697,       3.689289054,      0.2806879251,     0.01275513532
      -1.686946825,       3.718479199,      0.2864259204,      0.0123429567
      -1.700957421,       3.692092369,      0.2919334986,     0.01204882092
      -1.708705657,       3.677811084,      0.2972345972,     0.01178139107
