    "rms[Rho]"    ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       
      -1.672172698,       3.674938358,    -0.04516878554,       0.123784638
      -1.674769627,       3.670927531,     -0.0361881087,       0.119821808
      -1.678625592,       3.664979247,    -0.02710639328,      0.1159162825
      -1.681753997,       3.659629324,    -0.01791559827,      0.1121438082
      -1.682210913,       3.659499201,   -0.008650901382,      0.1085065006
      -1.687608878,       3.650393449,   0.0007089661209,      0.1051094672
      -1.690400028,       3.645853739,     0.01015179163,      0.1016647656
      -1.686702005,       3.654536322,      0.0196659935,     0.09813192108
      -1.687053302,       3.658937784,     0.02922308057,     0.09463026462
      -1.680210625,       3.675986277,     0.03880416762,     0.09108430632
      -1.668744967,       3.704625433,     0.04842634108,     0.08750853337
      -1.669208267,       3.704402603,     0.05804342183,     0.08417033684
      -1.658183567,       3.729756535,     0.06764974046,     0.08077581668
      -1.667495935,       3.711428001,     0.07723590276,     0.07779200794
       -1.67368557,        3.70106144,     0.08678489571,     0.07422412516
      -1.673277757,       3.703301242,     0.09630967982,      0.0713911195
      -1.682910621,       3.684624018,      0.1058197356,     0.06875947265
      -1.673722164,       3.693761954,      0.1153246088,     0.06628453356
       -1.68519311,       3.681925633,      0.1247875754,     0.06420898665
      -1.671188138,       3.703021495,      0.1341829284,     0.06220637559
      -1.702069346,        3.65123236,      0.1435403722,     0.06039217006
      -1.690615687,       3.671013735,       0.152820358,     0.05885317477
       -1.69086043,       3.678049988,      0.1620310761,     0.05750878306
      -1.706768901,       3.647587477,       0.171102939,     0.05665802676
      -1.712652769,        3.63708149,      0.1800808356,     0.05614741777
      -1.699487748,       3.665685405,      0.1889390918,     0.05580074593
      -1.685660594,       3.688462404,      0.1976517566,      0.0558669367
      -1.717305026,        3.63051936,      0.2062190287,      0.0559737088
      -1.715859071,       3.632282358,       0.214628014,     0.05617849383
      -1.705760209,       3.657265606,      0.2228898839,     0.05661484652
      -1.715901247,        3.64171515,      0.2309976751,     0.05708787857
      -1.709149582,       3.653607141,      0.2389576995,     0.05727385103
       -1.70387192,       3.661108262,       0.246722448,     0.05766065926
      -1.712318404,       3.653160827,      0.2542610195,     0.05849403279
      -1.696756348,       3.677997202,      0.2615791638,     0.05969960447
       -1.72083296,       3.636925792,      0.2687517647,     0.06125399604
      -1.695833548,       3.672063895,      0.2757204449,     0.06289079934
      -1.715899829,       3.646290261,      0.2824310458,     0.06471669763
      -1.712704031,       3.654267474,      0.2889333166,     0.06661141636
      -1.694475469,       3.691521996,      0.2952098622,     0.06872005247
      -1.716853526,       3.654559128,      0.3012822986,     0.07122398649
      -1.726544005,       3.635581982,      0.3071132316,     0.07366349745
      -1.706362967,       3.669944689,       0.312713564,     0.07656899207
       -1.71308787,       3.664880026,       0.318090283,     0.07967239095
      -1.731969936,       3.626906135,      0.3231971484,     0.08278965498
      -1.709947065,       3.661178107,      0.3280731221,     0.08589519546
      -1.720839819,       3.650043784,      0.3327048134,      0.0892019463
      -1.723557913,       3.643199979,      0.3371272142,     0.09275054648
      -1.708074234,          3.671059,      0.3412386142,     0.09652028047
      -1.705911647,       3.680261738,      0.3451180712,      0.1007529992
      -1.720805536,       3.656619951,      0.3487681792,      0.1050690322
      -1.723798458,       3.638604215,      0.3522036199,      0.1094991905
      -1.741280387,       3.608115793,      0.3553963889,      0.1144526986
      -1.700954972,       3.693429886,      0.3583858583,      0.1197894415
      -1.720816288,       3.657319274,      0.3610556724,      0.1249496702
      -1.725151384,       3.648684011,      0.3634663439,      0.1303971911
      -1.718013948,        3.66381149,      0.3655754229,       0.135745859
       -1.69748051,       3.706459087,      0.3673859137,      0.1409343718
      -1.719254337,       3.662020006,      0.3688878806,      0.1460687983
      -1.705351655,       3.689273197,      0.3700570872,      0.1511694713
      -1.723909796,       3.648702476,      0.3708424445,      0.1560688661
      -1.715258308,       3.668070577,      0.3712421385,      0.1604269744
      -1.722311922,        3.65319111,      0.3712378617,      0.1639402782
      -1.707589162,       3.684114285,      0.3707964805,      0.1664964632
      -1.711066984,       3.676045183,      0.3699273511,      0.1684472463
      -1.705268848,       3.687189086,      0.3685555052,      0.1693049561
       -1.71754255,        3.66276851,      0.3667294659,      0.1690120736
      -1.716163007,       3.664369302,      0.3643956747,      0.1678001778
      -1.737274624,       3.615897584,      0.3615244147,      0.1654160389
      -1.715326494,       3.664937199,      0.3579625529,      0.1615179564
      -1.726949835,       3.639160478,      0.3535801048,       0.155781028
      -1.726540673,       3.638792324,      0.3484143247,      0.1489987578
      -1.725794356,       3.639958875,      0.3422226447,      0.1402106206
      -1.719510845,       3.652293021,      0.3350943443,      0.1296581799
      -1.717533488,       3.658284133,      0.3268190515,      0.1177853523
      -1.709553365,       3.673585015,      0.3171973292,      0.1045388151
        -1.7177379,        3.65564099,        0.30626316,     0.08888036067
      -1.718362808,       3.654428405,      0.2938750514,     0.07126685101
      -1.727297194,       3.633624729,       0.280082186,     0.05232310593
      -1.717051123,       3.656052573,      0.2647365745,     0.03177400623
      -1.706106839,       3.671668562,      0.2480840226,    0.008545917851
      -1.712553623,       3.665313869,      0.2302127652,    -0.01468770042
      -1.692897764,         3.6976977,      0.2111875696,    -0.03895444851
      -1.692765163,       3.704545097,      0.1911139573,    -0.06254382824
      -1.706626827,       3.676684014,      0.1701591074,    -0.08583783837
      -1.716021954,       3.656321087,      0.1484754304,     -0.1088328614
      -1.726524505,       3.632975964,      0.1263244028,     -0.1309937999
       -1.72189558,       3.643426347,      0.1040129716,     -0.1511618969
      -1.694887083,       3.700386585,      0.0813829618,      -0.170155308
      -1.696115766,       3.699821558,     0.05886467253,     -0.1870221586
      -1.697674902,       3.697703972,     0.03664080058,      -0.202461233
      -1.721298366,       3.644101378,     0.01433691873,     -0.2162138594
      -1.723321792,       3.638988939,   -0.007442422948,     -0.2254973528
      -1.714651499,       3.659049294,    -0.02891952017,     -0.2311740024
      -1.699713629,       3.690017191,    -0.04981088028,     -0.2350200373
      -1.712333245,         3.6645396,    -0.06972500427,     -0.2353278177
